14	1 4 9 10 14 0
17	2 4 9 10 14 0
18	1 2 4 9 10 14 0
21	3 4 9 10 14 0
22	1 3 4 9 10 14 0
22	2 3 4 9 10 14 0
23	1 2 3 4 9 10 14 0
14	5 9 10 14 0
13	1 5 9 10 14 0
22	2 5 9 10 14 0
21	1 2 5 9 10 14 0
18	3 5 9 10 14 0
17	1 3 5 9 10 14 0
23	2 3 5 9 10 14 0
22	1 2 3 5 9 10 14 0
28	4 5 9 10 14 0
28	1 4 5 9 10 14 0
46	2 4 5 9 10 14 0
42	1 2 4 5 9 10 14 0
42	3 4 5 9 10 14 0
46	1 3 4 5 9 10 14 0
44	2 3 4 5 9 10 14 0
44	1 2 3 4 5 9 10 14 0
20	6 9 10 14 0
20	1 6 9 10 14 0
19	2 6 9 10 14 0
18	1 2 6 9 10 14 0
18	3 6 9 10 14 0
19	1 3 6 9 10 14 0
17	2 3 6 9 10 14 0
17	1 2 3 6 9 10 14 0
19	4 6 9 10 14 0
18	1 4 6 9 10 14 0
41	2 4 6 9 10 14 0
38	1 2 4 6 9 10 14 0
42	3 4 6 9 10 14 0
40	1 3 4 6 9 10 14 0
46	2 3 4 6 9 10 14 0
45	1 2 3 4 6 9 10 14 0
18	5 6 9 10 14 0
19	1 5 6 9 10 14 0
40	2 5 6 9 10 14 0
42	1 2 5 6 9 10 14 0
38	3 5 6 9 10 14 0
41	1 3 5 6 9 10 14 0
45	2 3 5 6 9 10 14 0
46	1 2 3 5 6 9 10 14 0
17	4 5 6 9 10 14 0
17	1 4 5 6 9 10 14 0
39	2 4 5 6 9 10 14 0
36	1 2 4 5 6 9 10 14 0
36	3 4 5 6 9 10 14 0
39	1 3 4 5 6 9 10 14 0
43	2 3 4 5 6 9 10 14 0
43	1 2 3 4 5 6 9 10 14 0
2	7 9 10 14 0
1	1 7 9 10 14 0
3	2 7 9 10 14 0
1	1 2 7 9 10 14 0
3	3 7 9 10 14 0
3	1 3 7 9 10 14 0
3	2 3 7 9 10 14 0
2	1 2 3 7 9 10 14 0
15	4 7 9 10 14 0
16	1 4 7 9 10 14 0
19	2 4 7 9 10 14 0
20	1 2 4 7 9 10 14 0
22	3 4 7 9 10 14 0
23	1 3 4 7 9 10 14 0
23	2 3 4 7 9 10 14 0
24	1 2 3 4 7 9 10 14 0
15	5 7 9 10 14 0
13	1 5 7 9 10 14 0
17	2 5 7 9 10 14 0
13	1 2 5 7 9 10 14 0
19	3 5 7 9 10 14 0
17	1 3 5 7 9 10 14 0
19	2 3 5 7 9 10 14 0
15	1 2 3 5 7 9 10 14 0
30	4 5 7 9 10 14 0
27	1 4 5 7 9 10 14 0
41	2 4 5 7 9 10 14 0
19	1 2 4 5 7 9 10 14 0
40	3 4 5 7 9 10 14 0
45	1 3 4 5 7 9 10 14 0
34	2 3 4 5 7 9 10 14 0
23	1 2 3 4 5 7 9 10 14 0
24	6 7 9 10 14 0
20	1 6 7 9 10 14 0
23	2 6 7 9 10 14 0
16	1 2 6 7 9 10 14 0
23	3 6 7 9 10 14 0
19	1 3 6 7 9 10 14 0
22	2 3 6 7 9 10 14 0
15	1 2 3 6 7 9 10 14 0
23	4 6 7 9 10 14 0
16	1 4 6 7 9 10 14 0
34	2 4 6 7 9 10 14 0
16	1 2 4 6 7 9 10 14 0
44	3 4 6 7 9 10 14 0
34	1 3 4 6 7 9 10 14 0
44	2 3 4 6 7 9 10 14 0
23	1 2 3 4 6 7 9 10 14 0
23	5 6 7 9 10 14 0
19	1 5 6 7 9 10 14 0
45	2 5 6 7 9 10 14 0
27	1 2 5 6 7 9 10 14 0
34	3 5 6 7 9 10 14 0
41	1 3 5 6 7 9 10 14 0
40	2 3 5 6 7 9 10 14 0
30	1 2 3 5 6 7 9 10 14 0
22	4 5 6 7 9 10 14 0
15	1 4 5 6 7 9 10 14 0
33	2 4 5 6 7 9 10 14 0
15	1 2 4 5 6 7 9 10 14 0
32	3 4 5 6 7 9 10 14 0
33	1 3 4 5 6 7 9 10 14 0
32	2 3 4 5 6 7 9 10 14 0
22	1 2 3 4 5 6 7 9 10 14 0
1	8 9 10 14 0
2	1 8 9 10 14 0
3	2 8 9 10 14 0
3	1 2 8 9 10 14 0
1	3 8 9 10 14 0
3	1 3 8 9 10 14 0
2	2 3 8 9 10 14 0
3	1 2 3 8 9 10 14 0
13	4 8 9 10 14 0
15	1 4 8 9 10 14 0
17	2 4 8 9 10 14 0
19	1 2 4 8 9 10 14 0
13	3 4 8 9 10 14 0
17	1 3 4 8 9 10 14 0
15	2 3 4 8 9 10 14 0
19	1 2 3 4 8 9 10 14 0
16	5 8 9 10 14 0
15	1 5 8 9 10 14 0
23	2 5 8 9 10 14 0
22	1 2 5 8 9 10 14 0
20	3 5 8 9 10 14 0
19	1 3 5 8 9 10 14 0
24	2 3 5 8 9 10 14 0
23	1 2 3 5 8 9 10 14 0
27	4 5 8 9 10 14 0
30	1 4 5 8 9 10 14 0
45	2 4 5 8 9 10 14 0
40	1 2 4 5 8 9 10 14 0
19	3 4 5 8 9 10 14 0
41	1 3 4 5 8 9 10 14 0
23	2 3 4 5 8 9 10 14 0
34	1 2 3 4 5 8 9 10 14 0
20	6 8 9 10 14 0
24	1 6 8 9 10 14 0
19	2 6 8 9 10 14 0
23	1 2 6 8 9 10 14 0
16	3 6 8 9 10 14 0
23	1 3 6 8 9 10 14 0
15	2 3 6 8 9 10 14 0
22	1 2 3 6 8 9 10 14 0
19	4 6 8 9 10 14 0
23	1 4 6 8 9 10 14 0
41	2 4 6 8 9 10 14 0
34	1 2 4 6 8 9 10 14 0
27	3 4 6 8 9 10 14 0
45	1 3 4 6 8 9 10 14 0
30	2 3 4 6 8 9 10 14 0
40	1 2 3 4 6 8 9 10 14 0
16	5 6 8 9 10 14 0
23	1 5 6 8 9 10 14 0
34	2 5 6 8 9 10 14 0
44	1 2 5 6 8 9 10 14 0
16	3 5 6 8 9 10 14 0
34	1 3 5 6 8 9 10 14 0
23	2 3 5 6 8 9 10 14 0
44	1 2 3 5 6 8 9 10 14 0
15	4 5 6 8 9 10 14 0
22	1 4 5 6 8 9 10 14 0
33	2 4 5 6 8 9 10 14 0
32	1 2 4 5 6 8 9 10 14 0
15	3 4 5 6 8 9 10 14 0
33	1 3 4 5 6 8 9 10 14 0
22	2 3 4 5 6 8 9 10 14 0
32	1 2 3 4 5 6 8 9 10 14 0
1	7 8 9 10 14 0
1	1 7 8 9 10 14 0
4	2 7 8 9 10 14 0
1	1 2 7 8 9 10 14 0
1	3 7 8 9 10 14 0
4	1 3 7 8 9 10 14 0
1	2 3 7 8 9 10 14 0
1	1 2 3 7 8 9 10 14 0
14	4 7 8 9 10 14 0
16	1 4 7 8 9 10 14 0
18	2 4 7 8 9 10 14 0
20	1 2 4 7 8 9 10 14 0
14	3 4 7 8 9 10 14 0
18	1 3 4 7 8 9 10 14 0
16	2 3 4 7 8 9 10 14 0
20	1 2 3 4 7 8 9 10 14 0
16	5 7 8 9 10 14 0
14	1 5 7 8 9 10 14 0
18	2 5 7 8 9 10 14 0
14	1 2 5 7 8 9 10 14 0
20	3 5 7 8 9 10 14 0
18	1 3 5 7 8 9 10 14 0
20	2 3 5 7 8 9 10 14 0
16	1 2 3 5 7 8 9 10 14 0
26	4 5 7 8 9 10 14 0
26	1 4 5 7 8 9 10 14 0
38	2 4 5 7 8 9 10 14 0
18	1 2 4 5 7 8 9 10 14 0
18	3 4 5 7 8 9 10 14 0
38	1 3 4 5 7 8 9 10 14 0
16	2 3 4 5 7 8 9 10 14 0
16	1 2 3 4 5 7 8 9 10 14 0
20	6 7 8 9 10 14 0
20	1 6 7 8 9 10 14 0
18	2 6 7 8 9 10 14 0
16	1 2 6 7 8 9 10 14 0
16	3 6 7 8 9 10 14 0
18	1 3 6 7 8 9 10 14 0
14	2 3 6 7 8 9 10 14 0
14	1 2 3 6 7 8 9 10 14 0
18	4 6 7 8 9 10 14 0
16	1 4 6 7 8 9 10 14 0
38	2 4 6 7 8 9 10 14 0
16	1 2 4 6 7 8 9 10 14 0
26	3 4 6 7 8 9 10 14 0
38	1 3 4 6 7 8 9 10 14 0
26	2 3 4 6 7 8 9 10 14 0
18	1 2 3 4 6 7 8 9 10 14 0
16	5 6 7 8 9 10 14 0
18	1 5 6 7 8 9 10 14 0
38	2 5 6 7 8 9 10 14 0
26	1 2 5 6 7 8 9 10 14 0
16	3 5 6 7 8 9 10 14 0
38	1 3 5 6 7 8 9 10 14 0
18	2 3 5 6 7 8 9 10 14 0
26	1 2 3 5 6 7 8 9 10 14 0
14	4 5 6 7 8 9 10 14 0
14	1 4 5 6 7 8 9 10 14 0
37	2 4 5 6 7 8 9 10 14 0
14	1 2 4 5 6 7 8 9 10 14 0
14	3 4 5 6 7 8 9 10 14 0
37	1 3 4 5 6 7 8 9 10 14 0
14	2 3 4 5 6 7 8 9 10 14 0
14	1 2 3 4 5 6 7 8 9 10 14 0
19	11 14 0
18	1 11 14 0
23	2 11 14 0
16	1 2 11 14 0
19	3 11 14 0
23	1 3 11 14 0
18	2 3 11 14 0
16	1 2 3 11 14 0
41	4 11 14 0
38	1 4 11 14 0
34	2 4 11 14 0
16	1 2 4 11 14 0
41	3 4 11 14 0
34	1 3 4 11 14 0
38	2 3 4 11 14 0
16	1 2 3 4 11 14 0
42	5 11 14 0
40	1 5 11 14 0
44	2 5 11 14 0
34	1 2 5 11 14 0
27	3 5 11 14 0
45	1 3 5 11 14 0
26	2 3 5 11 14 0
38	1 2 3 5 11 14 0
46	4 5 11 14 0
45	1 4 5 11 14 0
44	2 4 5 11 14 0
23	1 2 4 5 11 14 0
30	3 4 5 11 14 0
40	1 3 4 5 11 14 0
26	2 3 4 5 11 14 0
18	1 2 3 4 5 11 14 0
27	6 11 14 0
26	1 6 11 14 0
45	2 6 11 14 0
38	1 2 6 11 14 0
42	3 6 11 14 0
44	1 3 6 11 14 0
40	2 3 6 11 14 0
34	1 2 3 6 11 14 0
30	4 6 11 14 0
26	1 4 6 11 14 0
40	2 4 6 11 14 0
18	1 2 4 6 11 14 0
46	3 4 6 11 14 0
44	1 3 4 6 11 14 0
45	2 3 4 6 11 14 0
23	1 2 3 4 6 11 14 0
28	5 6 11 14 0
30	1 5 6 11 14 0
46	2 5 6 11 14 0
41	1 2 5 6 11 14 0
28	3 5 6 11 14 0
46	1 3 5 6 11 14 0
30	2 3 5 6 11 14 0
41	1 2 3 5 6 11 14 0
28	4 5 6 11 14 0
27	1 4 5 6 11 14 0
42	2 4 5 6 11 14 0
19	1 2 4 5 6 11 14 0
28	3 4 5 6 11 14 0
42	1 3 4 5 6 11 14 0
27	2 3 4 5 6 11 14 0
19	1 2 3 4 5 6 11 14 0
41	7 11 14 0
38	1 7 11 14 0
34	2 7 11 14 0
16	1 2 7 11 14 0
41	3 7 11 14 0
34	1 3 7 11 14 0
38	2 3 7 11 14 0
16	1 2 3 7 11 14 0
54	4 7 11 14 0
37	1 4 7 11 14 0
35	2 4 7 11 14 0
8	1 2 4 7 11 14 0
54	3 4 7 11 14 0
35	1 3 4 7 11 14 0
37	2 3 4 7 11 14 0
8	1 2 3 4 7 11 14 0
52	5 7 11 14 0
50	1 5 7 11 14 0
49	2 5 7 11 14 0
27	1 2 5 7 11 14 0
49	3 5 7 11 14 0
48	1 3 5 7 11 14 0
51	2 3 5 7 11 14 0
26	1 2 3 5 7 11 14 0
53	4 5 7 11 14 0
33	1 4 5 7 11 14 0
36	2 4 5 7 11 14 0
7	1 2 4 5 7 11 14 0
50	3 4 5 7 11 14 0
31	1 3 4 5 7 11 14 0
38	2 3 4 5 7 11 14 0
6	1 2 3 4 5 7 11 14 0
49	6 7 11 14 0
51	1 6 7 11 14 0
48	2 6 7 11 14 0
26	1 2 6 7 11 14 0
52	3 6 7 11 14 0
49	1 3 6 7 11 14 0
50	2 3 6 7 11 14 0
27	1 2 3 6 7 11 14 0
50	4 6 7 11 14 0
38	1 4 6 7 11 14 0
31	2 4 6 7 11 14 0
6	1 2 4 6 7 11 14 0
53	3 4 6 7 11 14 0
36	1 3 4 6 7 11 14 0
33	2 3 4 6 7 11 14 0
7	1 2 3 4 6 7 11 14 0
47	5 6 7 11 14 0
49	1 5 6 7 11 14 0
47	2 5 6 7 11 14 0
25	1 2 5 6 7 11 14 0
47	3 5 6 7 11 14 0
47	1 3 5 6 7 11 14 0
49	2 3 5 6 7 11 14 0
25	1 2 3 5 6 7 11 14 0
48	4 5 6 7 11 14 0
34	1 4 5 6 7 11 14 0
32	2 4 5 6 7 11 14 0
5	1 2 4 5 6 7 11 14 0
48	3 4 5 6 7 11 14 0
32	1 3 4 5 6 7 11 14 0
34	2 3 4 5 6 7 11 14 0
5	1 2 3 4 5 6 7 11 14 0
40	8 11 14 0
42	1 8 11 14 0
45	2 8 11 14 0
27	1 2 8 11 14 0
34	3 8 11 14 0
44	1 3 8 11 14 0
38	2 3 8 11 14 0
26	1 2 3 8 11 14 0
52	4 8 11 14 0
50	1 4 8 11 14 0
49	2 4 8 11 14 0
27	1 2 4 8 11 14 0
49	3 4 8 11 14 0
48	1 3 4 8 11 14 0
51	2 3 4 8 11 14 0
26	1 2 3 4 8 11 14 0
50	5 8 11 14 0
52	1 5 8 11 14 0
48	2 5 8 11 14 0
49	1 2 5 8 11 14 0
27	3 5 8 11 14 0
49	1 3 5 8 11 14 0
26	2 3 5 8 11 14 0
51	1 2 3 5 8 11 14 0
53	4 5 8 11 14 0
56	1 4 5 8 11 14 0
48	2 4 5 8 11 14 0
45	1 2 4 5 8 11 14 0
30	3 4 5 8 11 14 0
50	1 3 4 5 8 11 14 0
26	2 3 4 5 8 11 14 0
38	1 2 3 4 5 8 11 14 0
50	6 8 11 14 0
48	1 6 8 11 14 0
56	2 6 8 11 14 0
50	1 2 6 8 11 14 0
48	3 6 8 11 14 0
55	1 3 6 8 11 14 0
50	2 3 6 8 11 14 0
48	1 2 3 6 8 11 14 0
53	4 6 8 11 14 0
48	1 4 6 8 11 14 0
52	2 4 6 8 11 14 0
42	1 2 4 6 8 11 14 0
47	3 4 6 8 11 14 0
55	1 3 4 6 8 11 14 0
49	2 3 4 6 8 11 14 0
44	1 2 3 4 6 8 11 14 0
54	5 6 8 11 14 0
53	1 5 6 8 11 14 0
53	2 5 6 8 11 14 0
52	1 2 5 6 8 11 14 0
28	3 5 6 8 11 14 0
47	1 3 5 6 8 11 14 0
30	2 3 5 6 8 11 14 0
49	1 2 3 5 6 8 11 14 0
54	4 5 6 8 11 14 0
50	1 4 5 6 8 11 14 0
50	2 4 5 6 8 11 14 0
40	1 2 4 5 6 8 11 14 0
28	3 4 5 6 8 11 14 0
48	1 3 4 5 6 8 11 14 0
27	2 3 4 5 6 8 11 14 0
34	1 2 3 4 5 6 8 11 14 0
39	7 8 11 14 0
36	1 7 8 11 14 0
33	2 7 8 11 14 0
15	1 2 7 8 11 14 0
33	3 7 8 11 14 0
32	1 3 7 8 11 14 0
37	2 3 7 8 11 14 0
14	1 2 3 7 8 11 14 0
53	4 7 8 11 14 0
33	1 4 7 8 11 14 0
36	2 4 7 8 11 14 0
7	1 2 4 7 8 11 14 0
50	3 4 7 8 11 14 0
31	1 3 4 7 8 11 14 0
38	2 3 4 7 8 11 14 0
6	1 2 3 4 7 8 11 14 0
56	5 7 8 11 14 0
53	1 5 7 8 11 14 0
50	2 5 7 8 11 14 0
30	1 2 5 7 8 11 14 0
45	3 5 7 8 11 14 0
48	1 3 5 7 8 11 14 0
38	2 3 5 7 8 11 14 0
26	1 2 3 5 7 8 11 14 0
52	4 5 7 8 11 14 0
39	1 4 5 7 8 11 14 0
42	2 4 5 7 8 11 14 0
11	1 2 4 5 7 8 11 14 0
40	3 4 5 7 8 11 14 0
31	1 3 4 5 7 8 11 14 0
18	2 3 4 5 7 8 11 14 0
6	1 2 3 4 5 7 8 11 14 0
52	6 7 8 11 14 0
49	1 6 7 8 11 14 0
53	2 6 7 8 11 14 0
30	1 2 6 7 8 11 14 0
53	3 6 7 8 11 14 0
47	1 3 6 7 8 11 14 0
54	2 3 6 7 8 11 14 0
28	1 2 3 6 7 8 11 14 0
56	4 6 7 8 11 14 0
45	1 4 6 7 8 11 14 0
39	2 4 6 7 8 11 14 0
11	1 2 4 6 7 8 11 14 0
52	3 4 6 7 8 11 14 0
43	1 3 4 6 7 8 11 14 0
41	2 3 4 6 7 8 11 14 0
9	1 2 3 4 6 7 8 11 14 0
53	5 6 7 8 11 14 0
52	1 5 6 7 8 11 14 0
52	2 5 6 7 8 11 14 0
29	1 2 5 6 7 8 11 14 0
46	3 5 6 7 8 11 14 0
47	1 3 5 6 7 8 11 14 0
41	2 3 5 6 7 8 11 14 0
25	1 2 3 5 6 7 8 11 14 0
50	4 5 6 7 8 11 14 0
40	1 4 5 6 7 8 11 14 0
40	2 4 5 6 7 8 11 14 0
10	1 2 4 5 6 7 8 11 14 0
42	3 4 5 6 7 8 11 14 0
32	1 3 4 5 6 7 8 11 14 0
19	2 3 4 5 6 7 8 11 14 0
5	1 2 3 4 5 6 7 8 11 14 0
34	9 11 14 0
38	1 9 11 14 0
44	2 9 11 14 0
26	1 2 9 11 14 0
40	3 9 11 14 0
45	1 3 9 11 14 0
42	2 3 9 11 14 0
27	1 2 3 9 11 14 0
49	4 9 11 14 0
51	1 4 9 11 14 0
48	2 4 9 11 14 0
26	1 2 4 9 11 14 0
52	3 4 9 11 14 0
49	1 3 4 9 11 14 0
50	2 3 4 9 11 14 0
27	1 2 3 4 9 11 14 0
48	5 9 11 14 0
50	1 5 9 11 14 0
55	2 5 9 11 14 0
48	1 2 5 9 11 14 0
50	3 5 9 11 14 0
56	1 3 5 9 11 14 0
48	2 3 5 9 11 14 0
50	1 2 3 5 9 11 14 0
47	4 5 9 11 14 0
49	1 4 5 9 11 14 0
55	2 4 5 9 11 14 0
44	1 2 4 5 9 11 14 0
53	3 4 5 9 11 14 0
52	1 3 4 5 9 11 14 0
48	2 3 4 5 9 11 14 0
42	1 2 3 4 5 9 11 14 0
27	6 9 11 14 0
26	1 6 9 11 14 0
49	2 6 9 11 14 0
51	1 2 6 9 11 14 0
50	3 6 9 11 14 0
48	1 3 6 9 11 14 0
52	2 3 6 9 11 14 0
49	1 2 3 6 9 11 14 0
30	4 6 9 11 14 0
26	1 4 6 9 11 14 0
50	2 4 6 9 11 14 0
38	1 2 4 6 9 11 14 0
53	3 4 6 9 11 14 0
48	1 3 4 6 9 11 14 0
56	2 3 4 6 9 11 14 0
45	1 2 3 4 6 9 11 14 0
28	5 6 9 11 14 0
30	1 5 6 9 11 14 0
47	2 5 6 9 11 14 0
49	1 2 5 6 9 11 14 0
54	3 5 6 9 11 14 0
53	1 3 5 6 9 11 14 0
53	2 3 5 6 9 11 14 0
52	1 2 3 5 6 9 11 14 0
28	4 5 6 9 11 14 0
27	1 4 5 6 9 11 14 0
48	2 4 5 6 9 11 14 0
34	1 2 4 5 6 9 11 14 0
54	3 4 5 6 9 11 14 0
50	1 3 4 5 6 9 11 14 0
50	2 3 4 5 6 9 11 14 0
40	1 2 3 4 5 6 9 11 14 0
33	7 9 11 14 0
37	1 7 9 11 14 0
32	2 7 9 11 14 0
14	1 2 7 9 11 14 0
39	3 7 9 11 14 0
33	1 3 7 9 11 14 0
36	2 3 7 9 11 14 0
15	1 2 3 7 9 11 14 0
50	4 7 9 11 14 0
38	1 4 7 9 11 14 0
31	2 4 7 9 11 14 0
6	1 2 4 7 9 11 14 0
53	3 4 7 9 11 14 0
36	1 3 4 7 9 11 14 0
33	2 3 4 7 9 11 14 0
7	1 2 3 4 7 9 11 14 0
53	5 7 9 11 14 0
54	1 5 7 9 11 14 0
47	2 5 7 9 11 14 0
28	1 2 5 7 9 11 14 0
52	3 5 7 9 11 14 0
53	1 3 5 7 9 11 14 0
49	2 3 5 7 9 11 14 0
30	1 2 3 5 7 9 11 14 0
52	4 5 7 9 11 14 0
41	1 4 5 7 9 11 14 0
43	2 4 5 7 9 11 14 0
9	1 2 4 5 7 9 11 14 0
56	3 4 5 7 9 11 14 0
39	1 3 4 5 7 9 11 14 0
45	2 3 4 5 7 9 11 14 0
11	1 2 3 4 5 7 9 11 14 0
45	6 7 9 11 14 0
38	1 6 7 9 11 14 0
48	2 6 7 9 11 14 0
26	1 2 6 7 9 11 14 0
56	3 6 7 9 11 14 0
50	1 3 6 7 9 11 14 0
53	2 3 6 7 9 11 14 0
30	1 2 3 6 7 9 11 14 0
40	4 6 7 9 11 14 0
18	1 4 6 7 9 11 14 0
31	2 4 6 7 9 11 14 0
6	1 2 4 6 7 9 11 14 0
52	3 4 6 7 9 11 14 0
42	1 3 4 6 7 9 11 14 0
39	2 3 4 6 7 9 11 14 0
11	1 2 3 4 6 7 9 11 14 0
46	5 6 7 9 11 14 0
41	1 5 6 7 9 11 14 0
47	2 5 6 7 9 11 14 0
25	1 2 5 6 7 9 11 14 0
53	3 5 6 7 9 11 14 0
52	1 3 5 6 7 9 11 14 0
52	2 3 5 6 7 9 11 14 0
29	1 2 3 5 6 7 9 11 14 0
42	4 5 6 7 9 11 14 0
19	1 4 5 6 7 9 11 14 0
32	2 4 5 6 7 9 11 14 0
5	1 2 4 5 6 7 9 11 14 0
50	3 4 5 6 7 9 11 14 0
40	1 3 4 5 6 7 9 11 14 0
40	2 3 4 5 6 7 9 11 14 0
10	1 2 3 4 5 6 7 9 11 14 0
32	8 9 11 14 0
36	1 8 9 11 14 0
43	2 8 9 11 14 0
25	1 2 8 9 11 14 0
32	3 8 9 11 14 0
43	1 3 8 9 11 14 0
36	2 3 8 9 11 14 0
25	1 2 3 8 9 11 14 0
47	4 8 9 11 14 0
49	1 4 8 9 11 14 0
47	2 4 8 9 11 14 0
25	1 2 4 8 9 11 14 0
47	3 4 8 9 11 14 0
47	1 3 4 8 9 11 14 0
49	2 3 4 8 9 11 14 0
25	1 2 3 4 8 9 11 14 0
48	5 8 9 11 14 0
53	1 5 8 9 11 14 0
55	2 5 8 9 11 14 0
47	1 2 5 8 9 11 14 0
42	3 5 8 9 11 14 0
52	1 3 5 8 9 11 14 0
44	2 3 5 8 9 11 14 0
49	1 2 3 5 8 9 11 14 0
47	4 5 8 9 11 14 0
52	1 4 5 8 9 11 14 0
55	2 4 5 8 9 11 14 0
43	1 2 4 5 8 9 11 14 0
46	3 4 5 8 9 11 14 0
53	1 3 4 5 8 9 11 14 0
44	2 3 4 5 8 9 11 14 0
36	1 2 3 4 5 8 9 11 14 0
42	6 8 9 11 14 0
44	1 6 8 9 11 14 0
52	2 6 8 9 11 14 0
49	1 2 6 8 9 11 14 0
48	3 6 8 9 11 14 0
55	1 3 6 8 9 11 14 0
53	2 3 6 8 9 11 14 0
47	1 2 3 6 8 9 11 14 0
46	4 6 8 9 11 14 0
44	1 4 6 8 9 11 14 0
53	2 4 6 8 9 11 14 0
36	1 2 4 6 8 9 11 14 0
47	3 4 6 8 9 11 14 0
55	1 3 4 6 8 9 11 14 0
52	2 3 4 6 8 9 11 14 0
43	1 2 3 4 6 8 9 11 14 0
28	5 6 8 9 11 14 0
46	1 5 6 8 9 11 14 0
47	2 5 6 8 9 11 14 0
47	1 2 5 6 8 9 11 14 0
28	3 5 6 8 9 11 14 0
47	1 3 5 6 8 9 11 14 0
46	2 3 5 6 8 9 11 14 0
47	1 2 3 5 6 8 9 11 14 0
28	4 5 6 8 9 11 14 0
42	1 4 5 6 8 9 11 14 0
48	2 4 5 6 8 9 11 14 0
32	1 2 4 5 6 8 9 11 14 0
28	3 4 5 6 8 9 11 14 0
48	1 3 4 5 6 8 9 11 14 0
42	2 3 4 5 6 8 9 11 14 0
32	1 2 3 4 5 6 8 9 11 14 0
31	7 8 9 11 14 0
35	1 7 8 9 11 14 0
31	2 7 8 9 11 14 0
13	1 2 7 8 9 11 14 0
31	3 7 8 9 11 14 0
31	1 3 7 8 9 11 14 0
35	2 3 7 8 9 11 14 0
13	1 2 3 7 8 9 11 14 0
48	4 7 8 9 11 14 0
34	1 4 7 8 9 11 14 0
32	2 4 7 8 9 11 14 0
5	1 2 4 7 8 9 11 14 0
48	3 4 7 8 9 11 14 0
32	1 3 4 7 8 9 11 14 0
34	2 3 4 7 8 9 11 14 0
5	1 2 3 4 7 8 9 11 14 0
50	5 7 8 9 11 14 0
54	1 5 7 8 9 11 14 0
48	2 5 7 8 9 11 14 0
28	1 2 5 7 8 9 11 14 0
40	3 5 7 8 9 11 14 0
50	1 3 5 7 8 9 11 14 0
34	2 3 5 7 8 9 11 14 0
27	1 2 3 5 7 8 9 11 14 0
49	4 5 7 8 9 11 14 0
41	1 4 5 7 8 9 11 14 0
44	2 4 5 7 8 9 11 14 0
9	1 2 4 5 7 8 9 11 14 0
45	3 4 5 7 8 9 11 14 0
33	1 3 4 5 7 8 9 11 14 0
23	2 3 4 5 7 8 9 11 14 0
7	1 2 3 4 5 7 8 9 11 14 0
40	6 7 8 9 11 14 0
34	1 6 7 8 9 11 14 0
50	2 6 7 8 9 11 14 0
27	1 2 6 7 8 9 11 14 0
50	3 6 7 8 9 11 14 0
48	1 3 6 7 8 9 11 14 0
54	2 3 6 7 8 9 11 14 0
28	1 2 3 6 7 8 9 11 14 0
45	4 6 7 8 9 11 14 0
23	1 4 6 7 8 9 11 14 0
33	2 4 6 7 8 9 11 14 0
7	1 2 4 6 7 8 9 11 14 0
49	3 4 6 7 8 9 11 14 0
44	1 3 4 6 7 8 9 11 14 0
41	2 3 4 6 7 8 9 11 14 0
9	1 2 3 4 6 7 8 9 11 14 0
30	5 6 7 8 9 11 14 0
41	1 5 6 7 8 9 11 14 0
49	2 5 6 7 8 9 11 14 0
25	1 2 5 6 7 8 9 11 14 0
30	3 5 6 7 8 9 11 14 0
49	1 3 5 6 7 8 9 11 14 0
41	2 3 5 6 7 8 9 11 14 0
25	1 2 3 5 6 7 8 9 11 14 0
27	4 5 6 7 8 9 11 14 0
19	1 4 5 6 7 8 9 11 14 0
34	2 4 5 6 7 8 9 11 14 0
5	1 2 4 5 6 7 8 9 11 14 0
27	3 4 5 6 7 8 9 11 14 0
34	1 3 4 5 6 7 8 9 11 14 0
19	2 3 4 5 6 7 8 9 11 14 0
5	1 2 3 4 5 6 7 8 9 11 14 0
5	10 11 14 0
6	1 10 11 14 0
7	2 10 11 14 0
8	1 2 10 11 14 0
5	3 10 11 14 0
7	1 3 10 11 14 0
6	2 3 10 11 14 0
8	1 2 3 10 11 14 0
25	4 10 11 14 0
26	1 4 10 11 14 0
27	2 4 10 11 14 0
16	1 2 4 10 11 14 0
25	3 4 10 11 14 0
27	1 3 4 10 11 14 0
26	2 3 4 10 11 14 0
16	1 2 3 4 10 11 14 0
32	5 10 11 14 0
31	1 5 10 11 14 0
36	2 5 10 11 14 0
35	1 2 5 10 11 14 0
34	3 5 10 11 14 0
33	1 3 5 10 11 14 0
38	2 3 5 10 11 14 0
37	1 2 3 5 10 11 14 0
47	4 5 10 11 14 0
48	1 4 5 10 11 14 0
49	2 4 5 10 11 14 0
34	1 2 4 5 10 11 14 0
49	3 4 5 10 11 14 0
50	1 3 4 5 10 11 14 0
51	2 3 4 5 10 11 14 0
38	1 2 3 4 5 10 11 14 0
34	6 10 11 14 0
38	1 6 10 11 14 0
33	2 6 10 11 14 0
37	1 2 6 10 11 14 0
32	3 6 10 11 14 0
36	1 3 6 10 11 14 0
31	2 3 6 10 11 14 0
35	1 2 3 6 10 11 14 0
49	4 6 10 11 14 0
51	1 4 6 10 11 14 0
50	2 4 6 10 11 14 0
38	1 2 4 6 10 11 14 0
47	3 4 6 10 11 14 0
49	1 3 4 6 10 11 14 0
48	2 3 4 6 10 11 14 0
34	1 2 3 4 6 10 11 14 0
48	5 6 10 11 14 0
50	1 5 6 10 11 14 0
53	2 5 6 10 11 14 0
54	1 2 5 6 10 11 14 0
